;Unnamed: 0;komentar;label;step01;tokens;final_tokens;step02;finalText_str;ProcessedText
372;373;<username> klo cuma karna banyak pemain naturalisasi filipina lebih banyak harusnya mereka lebih pantas berpestasi. klo tc di luar negeri emang seharusnya dilakuin dari dulu siapapun pelatihnya klo pssi emang niat majuin sepak bola indonesia.;positif; klo cuma karna banyak pemain naturalisasi filipina lebih banyak harusnya mereka lebih pantas berpestasi klo tc di luar negeri emang seharusnya dilakuin dari dulu siapapun pelatihnya klo pssi emang niat majuin sepak bola indonesia;['klo', 'cuma', 'karna', 'banyak', 'pemain', 'naturalisasi', 'filipina', 'lebih', 'banyak', 'harusnya', 'mereka', 'lebih', 'pantas', 'berpestasi', 'klo', 'tc', 'di', 'luar', 'negeri', 'emang', 'seharusnya', 'dilakuin', 'dari', 'dulu', 'siapapun', 'pelatihnya', 'klo', 'pssi', 'emang', 'niat', 'majuin', 'sepak', 'bola', 'indonesia'];['klo', 'cuma', 'karna', 'banyak', 'pemain', 'naturalisasi', 'filipina', 'lebih', 'banyak', 'harusnya', 'mereka', 'lebih', 'pantas', 'berpestasi', 'klo', 'tc', 'di', 'luar', 'negeri', 'emang', 'seharusnya', 'dilakuin', 'dari', 'dulu', 'siapapun', 'pelatihnya', 'klo', 'pssi', 'emang', 'niat', 'majuin', 'sepak', 'bola', 'indonesia'];klo cuma karna banyak pemain naturalisasi filipina lebih banyak harusnya mereka lebih pantas berpestasi klo tc di luar negeri emang seharusnya dilakuin dari dulu siapapun pelatihnya klo pssi emang niat majuin sepak bola indonesia;klo cuma karna banyak pemain naturalisasi filipina lebih banyak harusnya mereka lebih pantas berpestasi klo tc di luar negeri emang seharusnya dilakuin dari dulu siapapun pelatihnya klo pssi emang niat majuin sepak bola indonesia;klo cuma karna banyak main naturalisasi filipina lebih banyak harus lebih pantas stasi klo tc luar negeri emang dilakuin dulu siapa latih klo pssi emang niat majuin sepak bola indonesia
373;374;<username> yg lokalâ€ koarâ€ gamau nerima pemain naturalisasi, coba liat nihhh pemain lokal yg klean banggain. bandel bgt, ksel gue lama lama ngeliat kelakuan timnas bola indo, udah bukan kek atlet tpi kelakuannya malah kek seleb, ngelanggar peraturan coach yg jelasâ€ itu buat kebaikan mereka;positif; yg lokal koar gamau nerima pemain naturalisasi coba liat nihhh pemain lokal yg klean banggain bandel bgt ksel gue lama lama ngeliat kelakuan timnas bola indo udah bukan kek atlet tpi kelakuannya malah kek seleb ngelanggar peraturan coach yg jelas itu buat kebaikan mereka;['yg', 'lokal', 'koar', 'gamau', 'nerima', 'pemain', 'naturalisasi', 'coba', 'liat', 'nihhh', 'pemain', 'lokal', 'yg', 'klean', 'banggain', 'bandel', 'bgt', 'ksel', 'gue', 'lama', 'lama', 'ngeliat', 'kelakuan', 'timnas', 'bola', 'indo', 'udah', 'bukan', 'kek', 'atlet', 'tpi', 'kelakuannya', 'malah', 'kek', 'seleb', 'ngelanggar', 'peraturan', 'coach', 'yg', 'jelas', 'itu', 'buat', 'kebaikan', 'mereka'];['yg', 'lokal', 'koar', 'gamau', 'nerima', 'pemain', 'naturalisasi', 'coba', 'liat', 'nihhh', 'pemain', 'lokal', 'yg', 'klean', 'banggain', 'bandel', 'bgt', 'ksel', 'gue', 'lama', 'lama', 'ngeliat', 'kelakuan', 'timnas', 'bola', 'indo', 'udah', 'bukan', 'kek', 'atlet', 'tpi', 'kelakuannya', 'malah', 'kek', 'seleb', 'ngelanggar', 'peraturan', 'coach', 'yg', 'jelas', 'itu', 'buat', 'kebaikan', 'mereka'];yg lokal koar gamau nerima pemain naturalisasi coba liat nihhh pemain lokal yg klean banggain bandel bgt ksel gue lama lama ngeliat kelakuan timnas bola indo udah bukan kek atlet tpi kelakuannya malah kek seleb ngelanggar peraturan coach yg jelas itu buat kebaikan mereka;yg lokal koar gamau nerima pemain naturalisasi coba liat nihhh pemain lokal yg klean banggain bandel bgt ksel gue lama lama ngeliat kelakuan timnas bola indo udah bukan kek atlet tpi kelakuannya malah kek seleb ngelanggar peraturan coach yg jelas itu buat kebaikan mereka;lokal koar gamau nerima main naturalisasi coba liat nihhh main lokal klean banggain bandel bgt ksel gue lama lama ngeliat laku timnas bola indo udah bukan kek atlet tpi laku malah kek seleb ngelanggar atur coach jelas buat baik
374;375;A untuk timnas! ðŸ”¥ ðŸ‡® ðŸ‡© Statistik Thom Haye di Eropa sungguh mengesankan, pantas jadi andalan kita. Semoga proses naturalisasi berjalan lancar dan Haye bisa memberikan kontribusi besar untuk kebangkitan sepak bola Indonesia! ðŸ’ª âš½ ï¸;positif;untuk timnas statistik thom haye di eropa sungguh mengesankan pantas jadi andalan kita semoga proses naturalisasi berjalan lancar dan haye bisa memberikan kontribusi besar untuk kebangkitan sepak bola indonesia;['untuk', 'timnas', 'statistik', 'thom', 'haye', 'di', 'eropa', 'sungguh', 'mengesankan', 'pantas', 'jadi', 'andalan', 'kita', 'semoga', 'proses', 'naturalisasi', 'berjalan', 'lancar', 'dan', 'haye', 'bisa', 'memberikan', 'kontribusi', 'besar', 'untuk', 'kebangkitan', 'sepak', 'bola', 'indonesia'];['untuk', 'timnas', 'statistik', 'thom', 'haye', 'di', 'eropa', 'sungguh', 'mengesankan', 'pantas', 'jadi', 'andalan', 'kita', 'semoga', 'proses', 'naturalisasi', 'berjalan', 'lancar', 'dan', 'haye', 'bisa', 'memberikan', 'kontribusi', 'besar', 'untuk', 'kebangkitan', 'sepak', 'bola', 'indonesia'];untuk timnas statistik thom haye di eropa sungguh mengesankan pantas jadi andalan kita semoga proses naturalisasi berjalan lancar dan haye bisa memberikan kontribusi besar untuk kebangkitan sepak bola indonesia;untuk timnas statistik thom haye di eropa sungguh mengesankan pantas jadi andalan kita semoga proses naturalisasi berjalan lancar dan haye bisa memberikan kontribusi besar untuk kebangkitan sepak bola indonesia;timnas statistik thom haye eropa sungguh kesan pantas jadi andal moga proses naturalisasi jalan lancar haye beri kontribusi besar bangkit sepak bola indonesia
375;376;<username> <username> <username> ya memang dr dulu pemain indo gapernah fit makanya gapernah bisa main bola gapernah bisa menang udah cocok naturalisasi semua lebih disiplin tu bule2;positif;   ya memang dr dulu pemain indo gapernah fit makanya gapernah bisa main bola gapernah bisa menang udah cocok naturalisasi semua lebih disiplin tu bule;['ya', 'memang', 'dr', 'dulu', 'pemain', 'indo', 'gapernah', 'fit', 'makanya', 'gapernah', 'bisa', 'main', 'bola', 'gapernah', 'bisa', 'menang', 'udah', 'cocok', 'naturalisasi', 'semua', 'lebih', 'disiplin', 'tu', 'bule'];['ya', 'memang', 'dr', 'dulu', 'pemain', 'indo', 'gapernah', 'fit', 'makanya', 'gapernah', 'bisa', 'main', 'bola', 'gapernah', 'bisa', 'menang', 'udah', 'cocok', 'naturalisasi', 'semua', 'lebih', 'disiplin', 'tu', 'bule'];ya memang dr dulu pemain indo gapernah fit makanya gapernah bisa main bola gapernah bisa menang udah cocok naturalisasi semua lebih disiplin tu bule;ya memang dr dulu pemain indo gapernah fit makanya gapernah bisa main bola gapernah bisa menang udah cocok naturalisasi semua lebih disiplin tu bule;memang dr dulu main indo gapernah fit makanya gapernah main bola gapernah menang udah cocok naturalisasi semua lebih disiplin tu bule
376;377;Ciee, si Thom Haye lagi ngebut nih! Karirnya di sepak bola Eropa keren banget, bro! Sekarang lagi proses naturalisasi buat main di Timnas Indonesia, semoga bisa jadi pemain tengah kelas dunia deh!;positif;ciee si thom haye lagi ngebut nih karirnya di sepak bola eropa keren banget bro sekarang lagi proses naturalisasi buat main di timnas indonesia semoga bisa jadi pemain tengah kelas dunia deh;['ciee', 'si', 'thom', 'haye', 'lagi', 'ngebut', 'nih', 'karirnya', 'di', 'sepak', 'bola', 'eropa', 'keren', 'banget', 'bro', 'sekarang', 'lagi', 'proses', 'naturalisasi', 'buat', 'main', 'di', 'timnas', 'indonesia', 'semoga', 'bisa', 'jadi', 'pemain', 'tengah', 'kelas', 'dunia', 'deh'];['ciee', 'si', 'thom', 'haye', 'lagi', 'ngebut', 'nih', 'karirnya', 'di', 'sepak', 'bola', 'eropa', 'keren', 'banget', 'bro', 'sekarang', 'lagi', 'proses', 'naturalisasi', 'buat', 'main', 'di', 'timnas', 'indonesia', 'semoga', 'bisa', 'jadi', 'pemain', 'tengah', 'kelas', 'dunia', 'deh'];ciee si thom haye lagi ngebut nih karirnya di sepak bola eropa keren banget bro sekarang lagi proses naturalisasi buat main di timnas indonesia semoga bisa jadi pemain tengah kelas dunia deh;ciee si thom haye lagi ngebut nih karirnya di sepak bola eropa keren banget bro sekarang lagi proses naturalisasi buat main di timnas indonesia semoga bisa jadi pemain tengah kelas dunia deh;ciee si thom haye ngebut nih karirnya sepak bola eropa keren banget bro sekarang proses naturalisasi buat main timnas indonesia moga jadi main tengah kelas dunia deh
377;378;<username> Kompetisi dari tahun 90an  hasilnya ya gtu2 saja, hal dasar dalam diet saja masih jauh dari harapan, pdhal kalau kata media gaji pemain2 bola lokal udah tinggi2. Naturalisasi cara yg halal, toh yg dicari half-blood. Liga dan pemain di dalam negeri arus bisa cath up nutup GAPnya;positif; kompetisi dari tahun   an hasilnya ya gtu saja hal dasar dalam diet saja masih jauh dari harapan pdhal kalau kata media gaji pemain bola lokal udah tinggi naturalisasi cara yg halal toh yg dicari half blood liga dan pemain di dalam negeri arus bisa cath up nutup gapnya;['kompetisi', 'dari', 'tahun', 'an', 'hasilnya', 'ya', 'gtu', 'saja', 'hal', 'dasar', 'dalam', 'diet', 'saja', 'masih', 'jauh', 'dari', 'harapan', 'pdhal', 'kalau', 'kata', 'media', 'gaji', 'pemain', 'bola', 'lokal', 'udah', 'tinggi', 'naturalisasi', 'cara', 'yg', 'halal', 'toh', 'yg', 'dicari', 'half', 'blood', 'liga', 'dan', 'pemain', 'di', 'dalam', 'negeri', 'arus', 'bisa', 'cath', 'up', 'nutup', 'gapnya'];['kompetisi', 'dari', 'tahun', 'an', 'hasilnya', 'ya', 'gtu', 'saja', 'hal', 'dasar', 'dalam', 'diet', 'saja', 'masih', 'jauh', 'dari', 'harapan', 'pdhal', 'kalau', 'kata', 'media', 'gaji', 'pemain', 'bola', 'lokal', 'udah', 'tinggi', 'naturalisasi', 'cara', 'yg', 'halal', 'toh', 'yg', 'dicari', 'half', 'blood', 'liga', 'dan', 'pemain', 'di', 'dalam', 'negeri', 'arus', 'bisa', 'cath', 'up', 'nutup', 'gapnya'];kompetisi dari tahun an hasilnya ya gtu saja hal dasar dalam diet saja masih jauh dari harapan pdhal kalau kata media gaji pemain bola lokal udah tinggi naturalisasi cara yg halal toh yg dicari half blood liga dan pemain di dalam negeri arus bisa cath up nutup gapnya;kompetisi dari tahun an hasilnya ya gtu saja hal dasar dalam diet saja masih jauh dari harapan pdhal kalau kata media gaji pemain bola lokal udah tinggi naturalisasi cara yg halal toh yg dicari half blood liga dan pemain di dalam negeri arus bisa cath up nutup gapnya;kompetisi tahun an hasil gtu hal dasar diet masih jauh harap pdhal kalau kata media gaji main bola lokal udah tinggi naturalisasi cara halal yg cari half blood liga main dalam negeri arus cath up nutup gap
378;379;Masa penduduk 270an juta masih harus nyari naturalisasi sih buat dpt 11 pemain bola? Bro, jumlah diaspora kita tuh 8 jutaan, salah satu yg terbanyak di Asia. Masa dari 8 juta itu trus ada yg jago, ga boleh diambil? Mereka kan aset kita jg.;positif;masa penduduk    an juta masih harus nyari naturalisasi sih buat dpt   pemain bola bro jumlah diaspora kita tuh   jutaan salah satu yg terbanyak di asia masa dari   juta itu trus ada yg jago ga boleh diambil mereka kan aset kita jg;['masa', 'penduduk', 'an', 'juta', 'masih', 'harus', 'nyari', 'naturalisasi', 'sih', 'buat', 'dpt', 'pemain', 'bola', 'bro', 'jumlah', 'diaspora', 'kita', 'tuh', 'jutaan', 'salah', 'satu', 'yg', 'terbanyak', 'di', 'asia', 'masa', 'dari', 'juta', 'itu', 'trus', 'ada', 'yg', 'jago', 'ga', 'boleh', 'diambil', 'mereka', 'kan', 'aset', 'kita', 'jg'];['masa', 'penduduk', 'an', 'juta', 'masih', 'harus', 'nyari', 'naturalisasi', 'sih', 'buat', 'dpt', 'pemain', 'bola', 'bro', 'jumlah', 'diaspora', 'kita', 'tuh', 'jutaan', 'salah', 'satu', 'yg', 'terbanyak', 'di', 'asia', 'masa', 'dari', 'juta', 'itu', 'trus', 'ada', 'yg', 'jago', 'ga', 'boleh', 'diambil', 'mereka', 'kan', 'aset', 'kita', 'jg'];masa penduduk an juta masih harus nyari naturalisasi sih buat dpt pemain bola bro jumlah diaspora kita tuh jutaan salah satu yg terbanyak di asia masa dari juta itu trus ada yg jago ga boleh diambil mereka kan aset kita jg;masa penduduk an juta masih harus nyari naturalisasi sih buat dpt pemain bola bro jumlah diaspora kita tuh jutaan salah satu yg terbanyak di asia masa dari juta itu trus ada yg jago ga boleh diambil mereka kan aset kita jg;masa duduk an juta harus nyari naturalisasi buat dpt main bola bro jumlah diaspora tuh juta salah satu banyak asia masa juta trus yg jago ga ambil kan aset jg
379;380;<username> <username> <username> Van burgerking mah udah gamain bola baru dinaturalisasi. Emang PSSI jaman dulu aja kocak naturalisasi asal-asalan. Buktinya Lilipaly yang 1 periode sama naturalisasi gagal itu sukses kok. ðŸ¤£;positif;   van burgerking mah udah gamain bola baru dinaturalisasi emang pssi jaman dulu aja kocak naturalisasi asal asalan buktinya lilipaly yang   periode sama naturalisasi gagal itu sukses kok;['van', 'burgerking', 'mah', 'udah', 'gamain', 'bola', 'baru', 'dinaturalisasi', 'emang', 'pssi', 'jaman', 'dulu', 'aja', 'kocak', 'naturalisasi', 'asal', 'asalan', 'buktinya', 'lilipaly', 'yang', 'periode', 'sama', 'naturalisasi', 'gagal', 'itu', 'sukses', 'kok'];['van', 'burgerking', 'mah', 'udah', 'gamain', 'bola', 'baru', 'dinaturalisasi', 'emang', 'pssi', 'jaman', 'dulu', 'aja', 'kocak', 'naturalisasi', 'asal', 'asalan', 'buktinya', 'lilipaly', 'yang', 'periode', 'sama', 'naturalisasi', 'gagal', 'itu', 'sukses', 'kok'];van burgerking mah udah gamain bola baru dinaturalisasi emang pssi jaman dulu aja kocak naturalisasi asal asalan buktinya lilipaly yang periode sama naturalisasi gagal itu sukses kok;van burgerking mah udah gamain bola baru dinaturalisasi emang pssi jaman dulu aja kocak naturalisasi asal asalan buktinya lilipaly yang periode sama naturalisasi gagal itu sukses kok;van burgerking udah gamain bola baru naturalisasi emang pssi jaman dulu aja kocak naturalisasi asal asal bukti lilipaly periode sama naturalisasi gagal sukses kok
380;381;<username> Padahal akar permasalahan ada disitu, naturalisasi cuma konsekuensi dari jeleknya kualitas kompetisi dan pembinaan usia dini bola lokal, lucunya yang selalu dikritisi konsekuensi nya tapi akar dari permasalahannya pada ademÂ² aja;positif; padahal akar permasalahan ada disitu naturalisasi cuma konsekuensi dari jeleknya kualitas kompetisi dan pembinaan usia dini bola lokal lucunya yang selalu dikritisi konsekuensi nya tapi akar dari permasalahannya pada adem aja;['padahal', 'akar', 'permasalahan', 'ada', 'disitu', 'naturalisasi', 'cuma', 'konsekuensi', 'dari', 'jeleknya', 'kualitas', 'kompetisi', 'dan', 'pembinaan', 'usia', 'dini', 'bola', 'lokal', 'lucunya', 'yang', 'selalu', 'dikritisi', 'konsekuensi', 'nya', 'tapi', 'akar', 'dari', 'permasalahannya', 'pada', 'adem', 'aja'];['padahal', 'akar', 'permasalahan', 'ada', 'disitu', 'naturalisasi', 'cuma', 'konsekuensi', 'dari', 'jeleknya', 'kualitas', 'kompetisi', 'dan', 'pembinaan', 'usia', 'dini', 'bola', 'lokal', 'lucunya', 'yang', 'selalu', 'dikritisi', 'konsekuensi', 'nya', 'tapi', 'akar', 'dari', 'permasalahannya', 'pada', 'adem', 'aja'];padahal akar permasalahan ada disitu naturalisasi cuma konsekuensi dari jeleknya kualitas kompetisi dan pembinaan usia dini bola lokal lucunya yang selalu dikritisi konsekuensi nya tapi akar dari permasalahannya pada adem aja;padahal akar permasalahan ada disitu naturalisasi cuma konsekuensi dari jeleknya kualitas kompetisi dan pembinaan usia dini bola lokal lucunya yang selalu dikritisi konsekuensi nya tapi akar dari permasalahannya pada adem aja;padahal akar masalah situ naturalisasi cuma konsekuensi jelek kualitas kompetisi bina usia dini bola lokal lucu selalu kritisi konsekuensi tapi akar masalah adem aja
381;382;Nah tuh tahu kalau kompetisi sama pembinaan usia muda perlu dibenah. Naturalisasi keturunan kok terdengar jadi alasan untuk terhambatnya pengembangan sepak bola lokal;positif;nah tuh tahu kalau kompetisi sama pembinaan usia muda perlu dibenah naturalisasi keturunan kok terdengar jadi alasan untuk terhambatnya pengembangan sepak bola lokal;['nah', 'tuh', 'tahu', 'kalau', 'kompetisi', 'sama', 'pembinaan', 'usia', 'muda', 'perlu', 'dibenah', 'naturalisasi', 'keturunan', 'kok', 'terdengar', 'jadi', 'alasan', 'untuk', 'terhambatnya', 'pengembangan', 'sepak', 'bola', 'lokal'];['nah', 'tuh', 'tahu', 'kalau', 'kompetisi', 'sama', 'pembinaan', 'usia', 'muda', 'perlu', 'dibenah', 'naturalisasi', 'keturunan', 'kok', 'terdengar', 'jadi', 'alasan', 'untuk', 'terhambatnya', 'pengembangan', 'sepak', 'bola', 'lokal'];nah tuh tahu kalau kompetisi sama pembinaan usia muda perlu dibenah naturalisasi keturunan kok terdengar jadi alasan untuk terhambatnya pengembangan sepak bola lokal;nah tuh tahu kalau kompetisi sama pembinaan usia muda perlu dibenah naturalisasi keturunan kok terdengar jadi alasan untuk terhambatnya pengembangan sepak bola lokal;nah tuh tahu kalau kompetisi sama bina usia muda perlu benah naturalisasi turun kok dengar jadi alas hambat kembang sepak bola lokal
382;383;Kompetisi bola lokal saja persoalan kinerja wasit tahun ke tahun blm ada perubahan signifikan. Gue sih setuju naturalisasi pemain berdarah indo.;positif;kompetisi bola lokal saja persoalan kinerja wasit tahun ke tahun blm ada perubahan signifikan gue sih setuju naturalisasi pemain berdarah indo;['kompetisi', 'bola', 'lokal', 'saja', 'persoalan', 'kinerja', 'wasit', 'tahun', 'ke', 'tahun', 'blm', 'ada', 'perubahan', 'signifikan', 'gue', 'sih', 'setuju', 'naturalisasi', 'pemain', 'berdarah', 'indo'];['kompetisi', 'bola', 'lokal', 'saja', 'persoalan', 'kinerja', 'wasit', 'tahun', 'ke', 'tahun', 'blm', 'ada', 'perubahan', 'signifikan', 'gue', 'sih', 'setuju', 'naturalisasi', 'pemain', 'berdarah', 'indo'];kompetisi bola lokal saja persoalan kinerja wasit tahun ke tahun blm ada perubahan signifikan gue sih setuju naturalisasi pemain berdarah indo;kompetisi bola lokal saja persoalan kinerja wasit tahun ke tahun blm ada perubahan signifikan gue sih setuju naturalisasi pemain berdarah indo;kompetisi bola lokal soal kerja wasit tahun tahun blm ubah signifikan gue tuju naturalisasi main darah indo
383;384;"<username> Bang argentina yg juara dunia aja baru Ini ambil pemain Spanyol loh, pemain keturunan udah biasa dalam dunia sepak bola, berhubung negara kita ga menganut Dwikenegaraan makanya harus naturalisasi""";positif; bang argentina yg juara dunia aja baru ini ambil pemain spanyol loh pemain keturunan udah biasa dalam dunia sepak bola berhubung negara kita ga menganut dwikenegaraan makanya harus naturalisasi;['bang', 'argentina', 'yg', 'juara', 'dunia', 'aja', 'baru', 'ini', 'ambil', 'pemain', 'spanyol', 'loh', 'pemain', 'keturunan', 'udah', 'biasa', 'dalam', 'dunia', 'sepak', 'bola', 'berhubung', 'negara', 'kita', 'ga', 'menganut', 'dwikenegaraan', 'makanya', 'harus', 'naturalisasi'];['bang', 'argentina', 'yg', 'juara', 'dunia', 'aja', 'baru', 'ini', 'ambil', 'pemain', 'spanyol', 'loh', 'pemain', 'keturunan', 'udah', 'biasa', 'dalam', 'dunia', 'sepak', 'bola', 'berhubung', 'negara', 'kita', 'ga', 'menganut', 'dwikenegaraan', 'makanya', 'harus', 'naturalisasi'];bang argentina yg juara dunia aja baru ini ambil pemain spanyol loh pemain keturunan udah biasa dalam dunia sepak bola berhubung negara kita ga menganut dwikenegaraan makanya harus naturalisasi;bang argentina yg juara dunia aja baru ini ambil pemain spanyol loh pemain keturunan udah biasa dalam dunia sepak bola berhubung negara kita ga menganut dwikenegaraan makanya harus naturalisasi;bang argentina juara dunia aja baru ambil main spanyol main turun udah biasa dunia sepak bola hubung negara ga anut dwikenegaraan makanya naturalisasi
384;385;<username> Krn sistem pembinaannya masih blm rapi/asal2an, jd banyak yg takut naturalisasi bikin federasi makin males benerin aspek ini. Kuncinya ada di keseriusan federasi benahi sistem pembinaan. Biar g terus dibentur2in sm isu naturalisasi.;positif; krn sistem pembinaannya masih blm rapiasalan jd banyak yg takut naturalisasi bikin federasi makin males benerin aspek ini kuncinya ada di keseriusan federasi benahi sistem pembinaan biar terus dibenturin sm isu naturalisasi;['krn', 'sistem', 'pembinaannya', 'masih', 'blm', 'rapiasalan', 'jd', 'banyak', 'yg', 'takut', 'naturalisasi', 'bikin', 'federasi', 'makin', 'males', 'benerin', 'aspek', 'ini', 'kuncinya', 'ada', 'di', 'keseriusan', 'federasi', 'benahi', 'sistem', 'pembinaan', 'biar', 'terus', 'dibenturin', 'sm', 'isu', 'naturalisasi'];['krn', 'sistem', 'pembinaannya', 'masih', 'blm', 'rapiasalan', 'jd', 'banyak', 'yg', 'takut', 'naturalisasi', 'bikin', 'federasi', 'makin', 'males', 'benerin', 'aspek', 'ini', 'kuncinya', 'ada', 'di', 'keseriusan', 'federasi', 'benahi', 'sistem', 'pembinaan', 'biar', 'terus', 'dibenturin', 'sm', 'isu', 'naturalisasi'];krn sistem pembinaannya masih blm rapiasalan jd banyak yg takut naturalisasi bikin federasi makin males benerin aspek ini kuncinya ada di keseriusan federasi benahi sistem pembinaan biar terus dibenturin sm isu naturalisasi;krn sistem pembinaannya masih blm rapiasalan jd banyak yg takut naturalisasi bikin federasi makin males benerin aspek ini kuncinya ada di keseriusan federasi benahi sistem pembinaan biar terus dibenturin sm isu naturalisasi;krn sistem bina blm rapiasalan jd banyak takut naturalisasi bikin federasi makin males benerin aspek kunci di serius federasi benah sistem bina biar terus dibenturin sm isu naturalisasi
